THIS FILE CREATED 13:05:27 31-Mar-9
90010800 192  84  55  15 100.0
  60  34   3   4
 .0500
 .1500
 .2500
 .3500
 .4500
 .5500
 .6500
 .7400
 .8100
 .8650
 .9100
 .9450
 .9700
 .9850
 .9950
 9268 00687 03006 20518
 8859 01052 01658 21022
 8359 01518 00162 21525
 7723 02148 02963 22030
 6906 03026 07560 22036
 5997 04107 15557 22543
 5088 05328 23361 22548
 4180 06735 34366 23062
 3271 08406 46180 23075
 2363 10538 52567 23569
 1454 13671 52966 25060
90011010 60 36 1008.7 0.00 1
 9463 00506 04320 17504
10000 00069 01541 00000
 9250 00687 01322 19009
 8500 01362 01955 20511
 7000 02888 08548 22023
 5000 05412 25902 23032
 4000 06989 37904 24036
 3000 08917 49156 23549
 9421 00541 03727 17504
 9336 00613 02339 19008
 9209 00722 00916 19010
 8998 00908 00723 20010
 8702 01175 01345 20510
 8321 01531 02557 21011
 7855 01986 04357 21514
 7263 02601 06756 22021
 6501 03458 12117 22528
 5655 04509 19515 22532
 4809 05694 27900 23032
 3962 07054 38306 24037
 3116 08669 48956 23548
 2270 10742 50565 24055
 1423 13771 52367 25553
90011010 61 36 1009.2 0.00 1
 9638 00366 03105 17505
10000 00073 01119 00000
 9250 00695 00613 20012
 8500 01372 01358 21516
 7000 02900 08157 22028
 5000 05428 25519 23039
 4000 07008 37536 23550
 3000 08938 48960 23062
 9595 00402 02312 17505
 9509 00474 00924 19010
 9379 00584 00812 19512
 9163 00771 00414 20513
 8861 01040 00331 21014
 8472 01398 01358 21516
 7997 01856 03559 21518
 7392 02475 05759 22024
 6615 03337 10746 22031
 5751 04398 18343 22537
 4887 05593 26516 23039
 4023 06968 37137 23550
 3160 08598 48360 23062
 2296 10684 51563 23562
 1432 13737 52966 25555
90011010 62 36 1009.2 0.00 1
 9916 00142 01000 18008
10000 00074 01600 00000
 9250 00703 01815 21017
 8500 01382 00760 21521
 7000 02913 07559 22032
 5000 05446 24756 23045
 4000 07030 36758 23561
 3000 08963 48768 23072
 9871 00178 01400 18008
 9782 00251 01802 18511
 9648 00363 02606 19513
 9425 00552 02412 20516
 9113 00824 01418 21017
 8712 01185 00259 21520
 8222 01648 01961 21522
 7598 02272 04561 22027
 6795 03144 08758 22034
 5904 04218 16557 22541
 5012 05429 24556 23045
 4120 06824 35358 23559
 3229 08479 47370 23073
 2337 10588 52963 23569
 1446 13683 53366 25058
90011010 60 37 1009.0 0.01 1
 9508 00470 04716 16504
10000 00071 02136 00000
 9250 00688 01722 19007
 8500 01360 02734 21508
 7000 02884 08927 22521
 5000 05405 26100 23530
 4000 06981 38100 24533
 3000 08906 49750 23548
 9466 00505 04123 16504
 9381 00576 03133 18506
 9253 00685 01722 19007
 9040 00870 01529 20507
 8743 01137 02136 21008
 8360 01492 03132 21509
 7892 01947 04935 22013
 7296 02562 07138 22518
 6530 03418 12109 22525
 5680 04471 19500 22529
 4829 05657 27900 23530
 3978 07019 38300 24533
 3127 08634 49540 23547
 2276 10706 51167 24053
 1425 13738 52767 25552
90011010 61 37 1009.5 0.01 1
 9579 00416 03901 17505
10000 00076 01717 00000
 9250 00695 00519 21011
 8500 01369 02148 22013
 7000 02894 08543 22525
 5000 05420 25701 23536
 4000 06998 37700 24545
 3000 08924 49548 23560
 9536 00452 03308 17505
 9450 00524 02119 19009
 9322 00633 00317 20511
 9107 00819 00723 21511
 8807 01087 01338 22012
 8421 01443 02350 22014
 7949 01899 04353 22016
 7349 02516 06556 22522
 6576 03376 11323 22529
 5719 04433 18713 22534
 4861 05624 27100 23536
 4003 06993 37700 24545
 3145 08615 49139 23560
 2287 10691 51963 23561
 1429 13727 53166 25555
90011010 62 37 1009.7 0.00 1
 9800 00239 00700 18007
10000 00077 00404 00000
 9250 00703 00818 21516
 8500 01380 01757 22519
 7000 02907 08156 22529
 5000 05436 25317 23541
 4000 07016 37312 24556
 3000 08945 49357 23571
 9756 00275 00300 18007
 9668 00348 00400 19012
 9536 00458 01407 20513
 9316 00646 01016 21515
 9008 00916 00030 22017
 8612 01276 01157 22019
 8128 01735 03357 22521
 7512 02356 05558 22525
 6720 03223 09748 22532
 5840 04291 17340 23038
 4960 05494 25716 23542
 4080 06879 36313 24555
 3200 08521 48556 23572
 2320 10615 52962 23568
 1440 13685 53566 25556
90011011 60 34 1006.9 0.00 0
 9711 00290 00900 10001
10000 00055 00606 00000
 9250 00681 01604 20511
 8500 01360 00558 21015
 7000 02893 07957 22528
 5000 05416 26158 22535
 4000 06990 38171 23044
 3000 08928 46770 23053
 9667 00326 00300 10001
 9580 00399 00603 18503
 9449 00509 01605 20009
 9232 00697 01404 20511
 8927 00968 00834 21012
 8535 01328 00558 21015
 8056 01788 01961 22018
 7446 02410 04959 22524
 6662 03276 10554 22531
 5791 04338 18557 22537
 4920 05533 26959 22534
 4049 06907 37571 23044
 3178 08546 46371 23052
 2307 10663 48566 24059
 1436 13761 51567 25556
90011011 61 34 1006.9 0.00 0
 9904 00133 01400 13003
10000 00055 01800 00000
 9250 00686 02803 20514
 8500 01368 00457 21021
 7000 02905 07158 22034
 5000 05436 25162 22543
 4000 07016 37174 22558
 3000 08956 46974 22566
 9859 00170 01600 13003
 9770 00243 02201 16004
 9636 00354 03203 19509
 9414 00544 03200 20513
 9102 00817 02405 21016
 8702 01180 01053 21020
 8212 01644 00559 21524
 7589 02272 03360 22029
 6787 03145 08758 22036
 5897 04218 16957 22542
 5007 05426 25162 22543
 4116 06817 35974 22557
 3226 08474 45977 22566
 2336 10604 49967 23565
 1445 13726 51967 25059
90011011 62 34 1006.9 0.01 0
10069 00000 05813 16507
10000 00056 05411 16508
 9250 00693 04400 20519
 8500 01378 01451 21527
 7000 02921 06359 22039
 5000 05459 24161 22552
 4000 07046 36360 22068
 3000 08988 47173 22576
10024 00037 05611 16507
 9933 00111 05008 17009
 9797 00224 05004 18512
 9570 00415 05206 20016
 9253 00691 04400 20519
 8845 01057 02625 21024
 8346 01525 01057 21529
 7711 02158 01960 22034
 6895 03039 07159 22040
 5988 04121 15356 22046
 5081 05342 23161 22551
 4174 06749 34360 22066
 3267 08421 45575 22578
 2360 10559 51567 23571
 1453 13700 52167 25062
90011011 60 35 1007.6 0.00 0
 9556 00422 02900 14003
10000 00061 00514 00000
 9250 00682 00409 19009
 8500 01359 01357 20513
 7000 02888 08356 22025
 5000 05411 26329 22533
 4000 06985 38357 23040
 3000 08917 47964 23049
 9513 00458 02304 14003
 9428 00530 00914 17505
 9300 00639 00409 19009
 9086 00826 00210 20010
 8786 01095 00540 20011
 8401 01452 01759 20513
 7931 01909 03360 21016
 7332 02527 05958 22022
 6562 03387 11537 22530
 5706 04442 19347 22534
 4850 05630 27727 22533
 3995 06994 38358 23040
 3139 08618 47763 23048
 2283 10712 49165 23556
 1428 13772 51967 25554
90011011 61 35 1007.7 0.00 0
 9777 00242 00900 14004
10000 00061 00203 00000
 9250 00688 01604 20013
 8500 01367 00558 21018
 7000 02899 07758 22031
 5000 05428 25357 22041
 4000 07007 37569 22555
 3000 08942 47776 22563
 9733 00278 00500 14004
 9645 00350 00606 16506
 9514 00461 02207 19010
 9294 00650 01802 20012
 8987 00920 01014 20515
 8592 01281 00158 20518
 8109 01742 02160 21021
 7495 02365 04761 21526
 6705 03233 09557 22033
 5827 04300 17756 22039
 4950 05502 25957 22041
 4072 06884 36769 22554
 3194 08528 47180 22564
 2317 10638 50565 23562
 1439 13729 52366 25057
90011011 62 35 1007.9 0.00 0
10079 00000 04206 16007
10000 00064 03804 16507
 9250 00698 03202 20518
 8500 01380 00258 21024
 7000 02916 06960 22036
 5000 05450 24561 22549
 4000 07033 36767 22566
 3000 08971 47778 22574
10034 00037 04005 16007
 9943 00111 03603 16509
 9807 00223 04004 18512
 9580 00413 04006 20015
 9262 00687 03200 20518
 8854 01052 01656 21021
 8354 01518 00359 21025
 7719 02148 03161 21530
 6902 03026 07559 22037
 5994 04107 15757 22043
 5086 05326 23761 22547
 4178 06731 34767 22563
 3270 08401 46180 22576
 2362 10534 52167 23068
 1454 13670 52766 25060
90011011 60 36 1008.3 0.00 1
 9459 00506 04307 16504
10000 00066 01528 00000
 9250 00684 01517 18508
 8500 01358 02154 20011
 7000 02884 08549 22022
 5000 05406 26302 22530
 4000 06980 38305 23534
 3000 08908 48957 23047
 9417 00542 03714 16504
 9332 00613 02325 18007
 9206 00722 00914 19009
 8994 00908 00919 20009
 8698 01175 01542 20010
 8317 01530 02757 20011
 7852 01985 04557 20514
 7260 02600 06757 21520
 6499 03456 12118 22027
 5653 04507 19916 22031
 4807 05690 28300 22530
 3961 07048 38708 23535
 3115 08661 48956 23046
 2269 10737 49765 23553
 1423 13771 52367 25552
90011011 61 36 1008.7 0.00 1
 9634 00366 02900 16505
10000 00070 01109 00000
 9250 00692 00610 20012
 8500 01368 01357 21015
 7000 02896 08157 21527
 5000 05423 25724 22538
 4000 07000 37752 23049
 3000 08929 48762 23061
 9591 00402 02302 16505
 9504 00474 00913 18009
 9375 00584 00810 19511
 9159 00771 00410 20512
 8857 01040 00326 20514
 8468 01398 01558 21016
 7994 01855 03759 21018
 7389 02474 05759 21524
 6612 03336 10749 22031
 5749 04396 18544 22036
 4885 05590 26921 22538
 4022 06962 37552 23049
 3158 08591 48362 22561
 2295 10680 50964 23560
 1432 13736 52966 25055
90011011 62 36 1008.7 0.00 1
 9911 00142 01200 17007
10000 00070 01600 00000
 9250 00700 02009 20516
 8500 01379 00759 21021
 7000 02910 07559 22032
 5000 05442 24957 22544
 4000 07023 37161 23062
 3000 08956 48574 23073
 9867 00178 01400 17007
 9778 00252 01800 18010
 9644 00363 02605 19512
 9421 00552 02408 20515
 9109 00824 01410 21017
 8708 01186 00258 21020
 8218 01648 02160 21022
 7594 02272 04561 21527
 6792 03144 08758 22034
 5901 04217 16757 22040
 5010 05427 24757 22544
 4119 06820 35561 23060
 3228 08473 47580 23074
 2337 10585 52364 23068
 1446 13682 53366 25058
90011011 60 37 1008.7 0.02 1
 9505 00470 04705 15504
10000 00069 02125 00000
 9250 00685 01720 19007
 8500 01358 02735 20508
 7000 02880 08929 22020
 5000 05401 26300 23028
 4000 06975 38300 24530
 3000 08898 49746 23045
 9463 00505 04312 15504
 9378 00576 03123 17506
 9250 00685 01720 19007
 9038 00870 01526 20007
 8740 01137 02135 20507
 8357 01492 03135 21008
 7889 01946 05138 21512
 7294 02561 07142 22017
 6529 03417 12108 22024
 5678 04469 19700 22528
 4827 05654 28100 23028
 3977 07015 38700 24530
 3126 08628 49535 23044
 2276 10702 50567 23551
 1425 13738 52567 25552
90011011 61 37 1009.2 0.00 1
 9576 00416 03900 17005
10000 00073 01711 00000
 9250 00692 00517 21010
 8500 01367 02148 21513
 7000 02891 08549 22024
 5000 05416 25901 23034
 4000 06992 38101 24043
 3000 08917 49556 23059
 9533 00452 03302 17005
 9447 00524 01911 19009
 9319 00633 00316 21010
 9104 00819 00720 21511
 8804 01087 01335 21512
 8418 01443 02552 21513
 7947 01899 04556 21516
 7346 02515 06357 22021
 6574 03375 11327 22028
 5717 04432 18916 22533
 4859 05622 27500 23035
 4002 06989 38101 24043
 3144 08610 49346 23059
 2286 10687 51564 23559
 1429 13727 53166 25554
90011011 62 37 1009.3 0.00 1
 9797 00239 00500 18007
10000 00075 00404 00000
 9250 00701 01015 21515
 8500 01378 01757 22019
 7000 02904 08157 22529
 5000 05433 25522 23040
 4000 07012 37524 24056
 3000 08939 49359 23571
 9753 00275 00300 18007
 9665 00348 00400 19011
 9533 00458 01606 20512
 9313 00646 01213 21515
 9005 00916 00224 22017
 8609 01276 01157 22018
 8125 01735 03358 22021
 7510 02356 05558 22025
 6718 03223 09756 22531
 5838 04290 17542 22537
 4959 05493 25921 23040
 4079 06876 36525 24055
 3199 08516 48559 23072
 2320 10612 52562 23567
 1440 13685 53566 25556
90011012 60 34 1006.1 0.00 0
 9704 00290 00900 07002
10000 00049 00606 00000
 9250 00675 01404 20509
 8500 01354 00758 20515
 7000 02886 08157 22527
 5000 05406 26559 22533
 4000 06978 38569 22543
 3000 08914 46569 22551
 9660 00326 00500 07002
 9573 00399 00402 16502
 9442 00509 01804 20008
 9225 00697 01404 20509
 8920 00967 00631 20511
 8529 01327 00757 20515
 8050 01787 02160 21517
 7441 02409 05158 22023
 6657 03274 10554 22531
 5787 04334 18957 22536
 4917 05528 27560 22533
 4046 06899 38169 22543
 3176 08536 46369 22550
 2306 10656 47767 23557
 1435 13760 51367 25556
90011012 61 34 1006.0 0.00 0
 9896 00133 01400 10503
10000 00049 02001 00000
 9250 00680 02802 20513
 8500 01362 00454 21021
 7000 02898 07358 22034
 5000 05427 25563 22042
 4000 07005 37570 22058
 3000 08944 46770 22566
 9851 00170 01600 10503
 9762 00243 02200 13504
 9629 00354 03203 19007
 9406 00544 03200 20511
 9095 00817 02404 20515
 8695 01180 01039 20519
 8206 01644 00758 21023
 7583 02271 03559 21529
 6782 03144 08757 22036
 5893 04216 17157 22042
 5003 05423 25563 22042
 4114 06811 36371 22057
 3224 08466 45971 22067
 2334 10598 49367 23064
 1445 13726 51767 25059
90011012 62 34 1006.1 0.01 0
10061 00000 05812 15507
10000 00050 05610 15507
 9250 00687 04600 20018
 8500 01372 01432 21027
 7000 02914 06358 21540
 5000 05452 24361 22052
 4000 07036 36560 22069
 3000 08978 47169 22578
10015 00037 05611 15507
 9925 00111 05208 16008
 9789 00224 05004 18011
 9562 00415 05406 20015
 9245 00691 04600 20018
 8837 01057 02608 20523
 8339 01526 00845 21029
 7705 02158 01959 21535
 6889 03039 07158 21541
 5983 04120 15556 22047
 5077 05340 23561 22051
 4171 06745 34560 22067
 3265 08416 45570 22080
 2359 10555 51167 23070
 1453 13699 51967 25062
90011012 60 35 1007.0 0.00 0
 9550 00422 02900 12503
10000 00056 00511 00000
 9250 00677 00407 19008
 8500 01354 01557 19513
 7000 02882 08356 22025
 5000 05402 26535 22031
 4000 06974 38758 22538
 3000 08905 47764 22548
 9508 00458 02300 12503
 9422 00530 00906 16505
 9294 00639 00407 19008
 9080 00826 00207 19509
 8781 01094 00536 19511
 8396 01452 01958 20013
 7926 01908 03760 20515
 7327 02526 06158 21521
 6558 03385 11536 22029
 5703 04439 19748 22033
 4848 05625 28134 22031
 3993 06987 38758 22538
 3138 08609 47764 22547
 2283 10706 48366 23554
 1428 13772 51767 25054
90011012 61 35 1007.0 0.00 0
 9771 00242 00500 12004
10000 00056 00604 00000
 9250 00683 01801 20012
 8500 01362 00757 20518
 7000 02894 07758 21531
 5000 05421 25758 22040
 4000 06998 37772 22555
 3000 08932 47772 22563
 9727 00278 00100 12004
 9639 00351 00801 15006
 9508 00461 02205 18509
 9288 00650 01800 19511
 8981 00921 01009 20014
 8587 01281 00356 20518
 8104 01742 02359 20521
 7490 02364 04760 21026
 6701 03232 09757 21533
 5824 04298 17956 22039
 4947 05498 26158 22040
 4070 06879 37172 22554
 3193 08520 47176 22064
 2316 10633 49766 23061
 1439 13729 52366 25057
90011012 62 35 1007.3 0.00 0
10073 00000 04204 14006
10000 00059 04003 14507
 9250 00693 03400 20017
 8500 01375 00256 21024
 7000 02911 06959 21536
 5000 05444 24761 22049
 4000 07025 36967 22067
 3000 08962 47776 22575
10028 00037 04003 14006
 9937 00111 03802 15508
 9801 00223 04002 17510
 9574 00413 04203 19514
 9256 00688 03400 20017
 8848 01053 01638 20521
 8349 01519 00557 21026
 7714 02148 03360 21530
 6897 03026 07559 21537
 5990 04106 15956 22044
 5083 05324 23961 22047
 4176 06727 34967 22064
 3268 08395 46380 22078
 2361 10530 51566 23068
 1454 13669 52566 25059
90011012 60 36 1007.8 0.00 1
 9455 00506 04300 15505
10000 00062 01317 00000
 9250 00680 01510 18008
 8500 01354 02152 19510
 7000 02879 08551 21522
 5000 05400 26502 22029
 4000 06972 38707 23032
 3000 08898 48957 22545
 9413 00542 03502 15505
 9328 00613 02311 17007
 9201 00722 01110 18508
 8990 00908 00915 19509
 8694 01175 01539 19510
 8314 01530 02957 19511
 7849 01984 04757 20014
 7257 02599 06757 21019
 6496 03455 12318 21526
 5650 04505 20117 22030
 4805 05686 28700 22028
 3959 07042 39110 23033
 3114 08653 48957 22544
 2268 10733 49166 23551
 1423 13770 52367 25052
90011012 61 36 1008.2 0.00 1
 9630 00366 02700 15505
10000 00066 00707 00000
 9250 00688 00607 20011
 8500 01365 01557 20515
 7000 02892 08157 21027
 5000 05417 25929 22037
 4000 06993 38157 23049
 3000 08921 48764 22561
 9587 00402 02100 15505
 9500 00474 00703 17508
 9371 00584 00808 19510
 9155 00771 00406 20012
 8853 01040 00321 20513
 8465 01398 01557 20516
 7990 01855 03959 20518
 7386 02473 05959 21024
 6609 03335 10751 21531
 5746 04395 18745 21536
 4883 05587 27128 22037
 4020 06958 37957 23049
 3157 08585 48364 22561
 2294 10676 50364 23059
 1431 13736 52766 25055
90011012 62 36 1008.3 0.00 1
 9907 00142 01400 15506
10000 00067 01800 00000
 9250 00697 02004 20515
 8500 01376 00957 21021
 7000 02906 07559 21532
 5000 05437 25157 22044
 4000 07017 37364 23062
 3000 08949 48577 22574
 9862 00178 01600 15506
 9773 00252 02000 16509
 9640 00363 02803 19011
 9417 00552 02604 20014
 9105 00824 01604 20516
 8705 01186 00256 21019
 8215 01648 02359 21023
 7591 02272 04760 21027
 6790 03143 08758 21534
 5899 04216 16956 22040
 5008 05425 24957 22044
 4117 06817 35964 23060
 3227 08468 47580 22576
 2336 10581 51965 23067
 1445 13682 53166 25057
90011012 60 37 1008.4 0.02 1
 9502 00470 04700 14505
10000 00066 02115 00000
 9250 00683 01717 18506
 8500 01355 02936 20008
 7000 02877 08932 21519
 5000 05397 26500 22526
 4000 06969 38700 24028
 3000 08891 49545 23043
 9460 00505 04302 14505
 9375 00576 03110 16006
 9247 00685 01717 18506
 9035 00870 01723 19506
 8737 01137 02134 19507
 8355 01492 03338 20008
 7887 01946 05142 20511
 7292 02560 07146 21517
 6527 03416 12308 21523
 5676 04468 19900 22026
 4826 05652 28300 22526
 3976 07010 39100 24028
 3126 08622 49534 22542
 2275 10698 50167 23549
 1425 13737 52567 25552
90011012 61 37 1008.8 0.00 1
 9573 00416 03700 16505
10000 00070 01510 00000
 9250 00690 00315 21010
 8500 01364 02349 21513
 7000 02889 08554 21524
 5000 05412 26102 22533
 4000 06986 38505 24042
 3000 08910 49556 23058
 9530 00452 03100 16505
 9444 00524 01904 18509
 9316 00633 00314 21009
 9102 00819 00517 21511
 8802 01087 01332 21512
 8416 01443 02555 21513
 7944 01899 04756 21016
 7344 02515 06357 21521
 6573 03375 11331 21527
 5715 04431 19119 22032
 4858 05620 27700 22533
 4001 06985 38505 24042
 3143 08604 49354 22558
 2286 10684 50964 23058
 1429 13726 53166 25054
90011012 62 37 1009.0 0.00 1
 9794 00239 00500 17006
10000 00072 00604 00000
 9250 00699 01012 22015
 8500 01376 01757 21519
 7000 02902 08157 22028
 5000 05430 25728 23039
 4000 07007 37939 24056
 3000 08933 49361 23071
 9750 00275 00100 17006
 9662 00348 00600 18510
 9530 00459 01606 21012
 9310 00647 01211 21514
 9002 00917 00219 22016
 8607 01276 01157 22018
 8123 01735 03558 21520
 7507 02356 05559 22025
 6716 03223 09556 22031
 5837 04290 17745 22536
 4957 05492 26127 23040
 4078 06874 36940 24054
 3198 08512 48561 23073
 2319 10609 52163 23066
 1440 13684 53566 25556
90011013 60 34 1005.4 0.00 0
 9697 00290 00900 05503
10000 00044 00807 00000
 9250 00670 01403 21007
 8500 01348 00957 20513
 7000 02879 08356 22526
 5000 05397 26960 22031
 4000 06967 38766 22540
 3000 08902 46568 22549
 9653 00326 00500 05503
 9566 00399 00400 12501
 9436 00509 01603 20506
 9218 00697 01403 21008
 8914 00967 00629 20510
 8523 01327 00957 20513
 8044 01786 02359 21516
 7436 02407 05357 22022
 6653 03272 10753 22530
 5783 04331 19157 22534
 4914 05523 27761 22031
 4044 06892 38566 22540
 3174 08528 46369 22048
 2305 10650 47167 23555
 1435 13758 51167 25055
90011013 61 34 1005.3 0.00 0
 9888 00133 01600 08003
10000 00043 02201 00000
 9250 00674 02801 20511
 8500 01355 00242 21020
 7000 02891 07358 21533
 5000 05418 25764 22040
 4000 06994 37767 22056
 3000 08932 46568 22065
 9844 00170 01800 08003
 9755 00243 02200 11004
 9622 00354 03202 19006
 9399 00544 03200 20510
 9088 00817 02202 20513
 8688 01179 00828 20518
 8200 01643 00957 21022
 7577 02270 03758 21528
 6777 03142 08957 22035
 5889 04213 17557 22040
 5000 05418 25764 22040
 4111 06805 36768 22055
 3222 08458 45969 22065
 2333 10592 48767 23062
 1444 13723 51567 25058
90011013 62 34 1005.3 0.01 0
10053 00000 06012 14506
10000 00043 05610 14507
 9250 00680 04600 20016
 8500 01365 01217 21026
 7000 02907 06558 21539
 5000 05443 24761 22050
 4000 07026 36761 21568
 3000 08967 46969 22077
10007 00037 05811 14506
 9917 00111 05207 15508
 9781 00224 05003 17510
 9555 00415 05404 20013
 9238 00691 04400 20017
 8831 01057 02600 20522
 8333 01525 00628 21028
 7699 02157 02157 21534
 6884 03038 07158 21540
 5979 04118 15956 22046
 5074 05336 23761 22049
 4168 06739 34961 21565
 3263 08408 45570 22079
 2358 10549 50567 23069
 1453 13698 51767 25061
90011013 60 35 1006.3 0.00 0
 9545 00422 02700 10503
10000 00051 00312 00000
 9250 00673 00405 19006
 8500 01349 01756 19511
 7000 02876 08556 21523
 5000 05395 26742 22029
 4000 06965 38958 22536
 3000 08894 47764 22545
 9502 00458 02100 10503
 9417 00530 01102 15004
 9288 00639 00405 18506
 9075 00826 00005 19508
 8776 01094 00732 19509
 8391 01451 02158 19512
 7921 01908 03959 20514
 7323 02524 06157 21520
 6554 03383 11736 22028
 5700 04437 19950 22031
 4845 05621 28544 22029
 3991 06981 39158 22536
 3136 08601 47764 22045
 2282 10701 47767 23552
 1427 13770 51567 25054
90011013 61 35 1006.3 0.00 0
 9764 00242 00300 10004
10000 00050 01005 00000
 9250 00678 01800 19510
 8500 01357 00753 20017
 7000 02888 07958 21529
 5000 05413 25959 21538
 4000 06988 38171 22053
 3000 08921 47570 22062
 9720 00278 00000 10004
 9633 00351 00800 13005
 9501 00461 02203 18007
 9282 00650 01800 19509
 8976 00921 00805 20012
 8581 01281 00550 20016
 8099 01741 02558 20519
 7486 02363 04959 21025
 6697 03231 09757 21532
 5820 04296 18156 21537
 4944 05495 26559 21538
 4068 06873 37371 22052
 3191 08513 47171 22063
 2315 10628 49366 23059
 1438 13727 52167 25056
90011013 62 35 1006.6 0.01 0
10066 00000 04203 12507
10000 00054 04002 13007
 9250 00688 03400 20015
 8500 01370 00036 20523
 7000 02905 06958 21535
 5000 05436 25161 22047
 4000 07016 37166 22065
 3000 08952 47571 22074
10021 00037 04002 12507
 9930 00111 03801 14008
 9794 00223 04000 17009
 9567 00413 04000 19512
 9250 00688 03400 20015
 8842 01053 01418 20519
 8343 01518 00747 20524
 7709 02147 03358 21029
 6893 03025 07558 21536
 5986 04104 16356 22042
 5080 05321 24161 22046
 4173 06722 35366 22063
 3266 08388 46374 22077
 2360 10525 51166 22566
 1453 13668 52366 25059
90011013 60 36 1007.2 0.00 1
 9450 00506 04100 14504
10000 00057 01115 00000
 9250 00676 01705 17506
 8500 01350 02350 19009
 7000 02874 08751 21020
 5000 05393 26704 22027
 4000 06964 38910 23030
 3000 08889 48758 22543
 9408 00542 03500 14504
 9323 00613 02303 16006
 9197 00722 01107 18007
 8985 00908 01112 19007
 8690 01174 01736 19008
 8309 01530 02957 19010
 7845 01984 04957 19512
 7253 02598 06957 21018
 6493 03453 12318 21525
 5648 04502 20319 21528
 4803 05682 28902 22026
 3958 07037 39513 23030
 3113 08647 48957 22042
 2268 10728 48766 23049
 1423 13769 52167 25052
90011013 61 36 1007.6 0.00 1
 9624 00366 02300 13504
10000 00061 00308 00000
 9250 00684 00604 19509
 8500 01360 01556 20014
 7000 02886 08357 21026
 5000 05410 26137 21535
 4000 06984 38358 22547
 3000 08912 48565 22559
 9581 00402 01700 13504
 9495 00474 00700 16007
 9366 00584 00605 19008
 9150 00771 00403 20010
 8848 01040 00516 20012
 8460 01398 01757 20014
 7986 01855 04158 20017
 7382 02472 05959 20522
 6606 03334 10752 21029
 5743 04393 18946 21534
 4881 05584 27337 21535
 4019 06952 38158 22547
 3156 08578 48365 22060
 2294 10671 49965 23057
 1431 13734 52766 25054
90011013 62 36 1007.7 0.00 1
 9901 00142 01400 13005
10000 00062 02001 00000
 9250 00692 02000 20513
 8500 01372 00954 20519
 7000 02901 07758 21031
 5000 05430 25358 22042
 4000 07009 37566 22561
 3000 08940 48377 22572
 9857 00178 01600 13005
 9768 00252 02200 15007
 9634 00363 02801 18509
 9412 00552 02400 20012
 9100 00824 01600 20514
 8700 01186 00046 20518
 8210 01648 02357 20521
 7587 02271 04759 21026
 6786 03142 08758 21533
 5896 04214 17156 22039
 5006 05422 25158 22042
 4115 06812 36366 22559
 3225 08462 47580 22574
 2335 10577 51565 23065
 1445 13681 52966 25057
90011013 60 37 1007.9 0.01 1
 9499 00470 04700 13505
10000 00063 02114 00000
 9250 00680 01914 18005
 8500 01352 02937 19007
 7000 02873 09134 21017
 5000 05391 26700 22024
 4000 06962 39100 24025
 3000 08883 49546 22541
 9456 00505 04100 13505
 9371 00576 03103 15006
 9244 00685 01914 18005
 9031 00870 01720 19005
 8734 01137 02333 19006
 8351 01492 03540 19007
 7884 01945 05344 20010
 7289 02559 07149 21015
 6524 03415 12308 21521
 5674 04466 20100 21525
 4824 05648 28500 22524
 3974 07005 39300 24025
 3125 08616 49534 22540
 2275 10694 49767 23548
 1425 13736 52367 25551
90011013 61 37 1008.3 0.00 1
 9569 00416 03300 15504
10000 00066 01111 00000
 9250 00686 00312 21008
 8500 01361 02349 21011
 7000 02884 08556 21022
 5000 05407 26306 22031
 4000 06979 38711 24040
 3000 08902 49357 22556
 9526 00452 02900 15504
 9440 00524 01702 17507
 9312 00633 00312 21008
 9097 00819 00714 21509
 8797 01087 01329 21510
 8412 01443 02556 21012
 7941 01899 04956 21015
 7341 02514 06558 21020
 6570 03374 11334 21526
 5713 04430 19322 21530
 4856 05617 27904 22531
 3999 06981 38711 24040
 3142 08599 49356 22556
 2285 10680 50564 23056
 1428 13725 53166 25053
90011013 62 37 1008.5 0.00 1
 9789 00239 00300 16005
10000 00068 00804 00000
 9250 00695 01009 22013
 8500 01372 01756 21517
 7000 02898 08158 21527
 5000 05424 25735 22538
 4000 07000 38156 23554
 3000 08925 49164 23070
 9745 00275 00000 16005
 9657 00348 00800 17508
 9525 00459 01805 21010
 9306 00647 01208 22013
 8998 00917 00214 22015
 8602 01276 01156 21517
 8119 01735 03557 21519
 7504 02356 05559 21523
 6713 03222 09757 22029
 5834 04289 17947 22035
 4955 05490 26335 22538
 4076 06870 37156 23553
 3197 08507 48564 23071
 2318 10606 51763 23065
 1439 13684 53366 25055
90011014 60 34 1005.2 0.00 0
 9695 00290 00900 03503
10000 00042 00807 00000
 9250 00668 01204 22006
 8500 01346 01156 21011
 7000 02876 08556 22524
 5000 05393 26961 22528
 4000 06962 38964 22537
 3000 08896 46568 22546
 9651 00326 00500 03503
 9565 00399 00200 06001
 9434 00509 01603 22505
 9217 00697 01204 22006
 8912 00967 00427 21008
 8521 01326 01156 20511
 8043 01785 02559 22014
 7434 02406 05556 22520
 6652 03270 10952 22527
 5782 04329 19358 22532
 4913 05520 27962 22528
 4043 06888 38564 22536
 3174 08523 46368 22544
 2304 10646 46968 23553
 1435 13755 50967 25055
90011014 61 34 1005.0 0.00 0
 9886 00133 01600 07003
10000 00040 02202 00000
 9250 00672 02601 21009
 8500 01353 00135 21017
 7000 02887 07557 22030
 5000 05412 25964 22037
 4000 06986 37966 22052
