SEA.DAT         2.0             Header structure with coordinate parameters                     
   1
Produced by User                                                                 
UTM     
  19N   
NAS-C   10-10-2002  
KM  
44007    '4007'
  411.07 4816.71  70.100 13.8 1990   4  7 1990   4  7    0.6  276.0 9999.0 9999.0 9999.0 9999.0    7.1  232.0
  411.07 4816.71  70.100 13.8 1990   4  8 1990   4  8    0.8  275.9 9999.0 9999.0 9999.0 9999.0    7.1  221.0
  411.07 4816.71  70.100 13.8 1990   4  9 1990   4  9    0.8  275.9 9999.0 9999.0 9999.0 9999.0    6.7  220.0
  411.07 4816.71  70.100 13.8 1990   4 10 1990   4 10    1.2  276.4 9999.0 9999.0 9999.0 9999.0    6.9  227.0
  411.07 4816.71  70.100 13.8 1990   4 11 1990   4 11    1.5  276.6 9999.0 9999.0 9999.0 9999.0    9.3  217.0
  411.07 4816.71  70.100 13.8 1990   4 12 1990   4 12    1.6  277.0 9999.0 9999.0 9999.0 9999.0    9.2  219.0
  411.07 4816.71  70.100 13.8 1990   4 13 1990   4 13    1.4  277.1 9999.0 9999.0 9999.0 9999.0    8.3  215.0
  411.07 4816.71  70.100 13.8 1990   4 14 1990   4 14    1.9  277.9 9999.0 9999.0 9999.0 9999.0    9.8  218.0
  411.07 4816.71  70.100 13.8 1990   4 15 1990   4 15    2.0  277.9 9999.0 9999.0 9999.0 9999.0    9.4  211.0
  411.07 4816.71  70.100 13.8 1990   4 16 1990   4 16    2.7  278.5 9999.0 9999.0 9999.0 9999.0   10.4  196.0
  411.07 4816.71  70.100 13.8 1990   4 17 1990   4 17    3.0  278.8 9999.0 9999.0 9999.0 9999.0   13.5  202.0
  411.07 4816.71  70.100 13.8 1990   4 18 1990   4 18    3.1  278.6 9999.0 9999.0 9999.0 9999.0   12.8  206.0
  411.07 4816.71  70.100 13.8 1990   4 19 1990   4 19    2.7  278.6 9999.0 9999.0 9999.0 9999.0   10.4  219.0
  411.07 4816.71  70.100 13.8 1990   4 20 1990   4 20    2.4  278.4 9999.0 9999.0 9999.0 9999.0    9.7  225.0
  411.07 4816.71  70.100 13.8 1990   4 21 1990   4 21    2.5  278.4 9999.0 9999.0 9999.0 9999.0    8.6  224.0
  411.07 4816.71  70.100 13.8 1990   4 22 1990   4 22    2.7  278.6 9999.0 9999.0 9999.0 9999.0    9.9  225.0
  411.07 4816.71  70.100 13.8 1990   4 23 1990   4 23    2.3  278.4 9999.0 9999.0 9999.0 9999.0   10.5  232.0
  411.07 4816.71  70.100 13.8 1990   5  0 1990   5  0    2.1  278.4 9999.0 9999.0 9999.0 9999.0   11.1  234.0
  411.07 4816.71  70.100 13.8 1990   5  1 1990   5  1    2.4  278.8 9999.0 9999.0 9999.0 9999.0   11.2  235.0
  411.07 4816.71  70.100 13.8 1990   5  2 1990   5  2    2.2  278.8 9999.0 9999.0 9999.0 9999.0   11.1  233.0
  411.07 4816.71  70.100 13.8 1990   5  3 1990   5  3    1.7  278.4 9999.0 9999.0 9999.0 9999.0    8.3  255.0
  411.07 4816.71  70.100 13.8 1990   5  4 1990   5  4    1.8  278.4 9999.0 9999.0 9999.0 9999.0    7.8  296.0
  411.07 4816.71  70.100 13.8 1990   5  5 1990   5  5    2.1  278.8 9999.0 9999.0 9999.0 9999.0    7.0  304.0
  411.07 4816.71  70.100 13.8 1990   5  6 1990   5  6    1.5  278.1 9999.0 9999.0 9999.0 9999.0    6.1  306.0
  411.07 4816.71  70.100 13.8 1990   5  7 1990   5  7    0.9  277.5 9999.0 9999.0 9999.0 9999.0    6.8  298.0
  411.07 4816.71  70.100 13.8 1990   5  8 1990   5  8    0.4  277.1 9999.0 9999.0 9999.0 9999.0    5.7  287.0
